node_cpu_seconds_total_idle_0,node_cpu_seconds_total_iowait_0,node_cpu_seconds_total_irq_0,node_cpu_seconds_total_nice_0,node_cpu_seconds_total_softirq_0,node_cpu_seconds_total_steal_0,node_cpu_seconds_total_system_0,node_cpu_seconds_total_user_0,node_cpu_seconds_total_idle_1,node_cpu_seconds_total_iowait_1,node_cpu_seconds_total_irq_1,node_cpu_seconds_total_nice_1,node_cpu_seconds_total_softirq_1,node_cpu_seconds_total_steal_1,node_cpu_seconds_total_system_1,node_cpu_seconds_total_user_1,node_cpu_seconds_total_idle_2,node_cpu_seconds_total_iowait_2,node_cpu_seconds_total_irq_2,node_cpu_seconds_total_nice_2,node_cpu_seconds_total_softirq_2,node_cpu_seconds_total_steal_2,node_cpu_seconds_total_system_2,node_cpu_seconds_total_user_2,node_cpu_seconds_total_idle_3,node_cpu_seconds_total_iowait_3,node_cpu_seconds_total_irq_3,node_cpu_seconds_total_nice_3,node_cpu_seconds_total_softirq_3,node_cpu_seconds_total_steal_3,node_cpu_seconds_total_system_3,node_cpu_seconds_total_user_3,node_memory_Active_bytes_idle_0,node_load1_idle_0,node_load5_idle_0,node_load15_idle_0,node_memory_MemAvailable_bytes_idle_0,node_memory_MemFree_bytes_idle_0,node_memory_MemTotal_bytes_idle_0,timestamp
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:34.489
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:35.582
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:36.654
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:37.737
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:38.823
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:39.895
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:40.978
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:42.058
21287.55,110.21,0,3.09,3.57,0,900.21,1768.34,21294.17,109.28,0,4.02,3.74,0,918.08,1749.54,21267.8,101.95,0,3.41,6.65,0,901.58,1799.93,21073.43,98.25,0,3.55,84.86,0,869.64,1738.84,1395019776,2.24,2.1,1.33,318631936,146792448,3364966400,2019-07-30 15:56:43.138
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:44.195
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:45.274
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:46.353
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:47.446
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:48.489
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:49.584
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:50.662
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:51.759
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:52.844
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:53.943
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:55.024
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:56.181
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:57.262
21297.75,110.21,0,3.09,3.57,0,904.62,1770.96,21304.52,109.29,0,4.02,3.74,0,922.66,1751.94,21278.23,101.96,0,3.41,6.65,0,906.08,1802.36,21083.43,98.25,0,3.55,85.02,0,873.98,1741.45,1403895808,2.33,2.13,1.35,310431744,138465280,3364966400,2019-07-30 15:56:58.306
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:56:59.348
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:00.409
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:01.473
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:02.520
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:03.568
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:04.714
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:05.801
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:06.932
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:08.019
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:09.110
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:10.198
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:11.282
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:12.370
21308.13,110.21,0,3.09,3.57,0,909.18,1773.32,21314.85,109.29,0,4.02,3.74,0,926.95,1754.51,21288.4,101.96,0,3.41,6.65,0,910.44,1805.15,21093.6,98.25,0,3.55,85.19,0,878.55,1743.74,1399889920,2.11,2.09,1.35,312467456,140656640,3364966400,2019-07-30 15:57:13.454
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:14.539
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:15.627
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:16.702
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:17.819
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:18.923
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:20.018
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:21.097
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:22.185
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:23.258
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:24.388
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:25.477
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:26.571
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:27.657
21318.33,110.21,0,3.09,3.58,0,913.78,1775.78,21325.01,109.29,0,4.02,3.74,0,931.57,1757.04,21298.5,101.97,0,3.41,6.65,0,915.03,1807.85,21103.71,98.25,0,3.55,85.36,0,883.26,1746.04,1406201856,2.09,2.09,1.36,307933184,135991296,3364966400,2019-07-30 15:57:28.779
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:29.869
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:30.955
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:32.286
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:33.370
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:34.460
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:35.543
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:36.654
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:37.761
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:38.841
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:39.939
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:41.020
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:42.097
21328.66,110.21,0,3.09,3.58,0,918.27,1778.33,21335.28,109.29,0,4.02,3.74,0,936.03,1759.72,21308.57,101.97,0,3.41,6.65,0,919.28,1810.68,21113.89,98.25,0,3.55,85.53,0,887.64,1748.34,1401413632,2.28,2.13,1.39,311517184,139649024,3364966400,2019-07-30 15:57:43.196
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:44.304
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:45.394
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:46.479
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:47.579
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:48.698
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:49.819
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:50.912
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:51.992
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:53.078
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:54.154
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:55.244
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:56.341
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:57.427
21338.96,110.21,0,3.09,3.58,0,922.54,1780.91,21345.55,109.29,0,4.02,3.74,0,940.41,1762.31,21318.8,101.98,0,3.41,6.65,0,923.64,1813.22,21124.06,98.25,0,3.55,85.7,0,892.17,1750.76,1407115264,2.44,2.17,1.41,307544064,135720960,3364966400,2019-07-30 15:57:58.532
21349.3,110.21,0,3.09,3.58,0,926.85,1783.48,21355.85,109.29,0,4.02,3.74,0,944.82,1764.82,21329.19,101.98,0,3.41,6.65,0,928.12,1815.7,21134.14,98.25,0,3.55,85.88,0,896.26,1753.26,1404223488,2.28,2.15,1.41,310296576,138375168,3364966400,2019-07-30 15:57:59.643
21349.3,110.21,0,3.09,3.58,0,926.85,1783.48,21355.85,109.29,0,4.02,3.74,0,944.82,1764.82,21329.19,101.98,0,3.41,6.65,0,928.12,1815.7,21134.14,98.25,0,3.55,85.88,0,896.26,1753.26,1404223488,2.28,2.15,1.41,310296576,138375168,3364966400,2019-07-30 15:58:00.751
